index,indeks,Price [PLN/MWh],Volume [MWh]
2019-04-14,TGeBase,186.48,106779.1
2019-04-15,TGe24,229.49,53920.8
2019-04-15,TGeBase,232.27,86698.4
2019-04-16,TGe24,248.71,49167.0
2019-04-16,TGeBase,249.53,90523.8
2019-04-17,TGe24,268.56,51652.0
2019-04-17,TGeBase,265.43,101339.3
2019-04-18,TGe24,275.08,50278.1
2019-04-18,TGeBase,276.5,94582.9
2019-04-19,TGe24,255.91,43449.0
2019-04-19,TGeBase,253.09,80423.7
2019-04-20,TGe24,222.63,48257.7
2019-04-20,TGeBase,221.47,85987.9
2019-04-21,TGe24,182.87,61094.0
2019-04-21,TGeBase,184.51,104922.2
2019-04-22,TGe24,173.15,63402.9
2019-04-22,TGeBase,173.05,103634.6
2019-04-23,TGe24,184.25,82470.3
2019-04-23,TGeBase,184.95,119704.8
2019-04-24,TGe24,201.19,72014.3
2019-04-24,TGeBase,204.1,112987.1
2019-04-25,TGe24,248.08,55020.4
2019-04-25,TGeBase,249.08,98409.6
2019-04-26,TGe24,267.13,46405.1
2019-04-26,TGeBase,277.41,95702.3
2019-04-27,TGe24,249.3,58787.4
2019-04-27,TGeBase,247.93,98893.0
2019-04-28,TGe24,208.13,46156.6
2019-04-28,TGeBase,207.7,88457.8
2019-04-29,TGe24,243.91,48051.6
2019-04-29,TGeBase,243.89,72930.5
2019-04-30,TGe24,260.2,45117.9
2019-04-30,TGeBase,259.05,77768.3
2019-05-01,TGe24,213.03,40575.6
2019-05-01,TGeBase,210.57,69101.4
2019-05-02,TGe24,173.87,92575.9
2019-05-02,TGeBase,179.43,129912.8
2019-05-03,TGe24,189.1,62168.4
2019-05-03,TGeBase,191.7,95592.1
2019-05-04,TGe24,247.33,52320.6
2019-05-04,TGeBase,242.01,89034.4
2019-05-05,TGe24,206.99,45088.3
2019-05-05,TGeBase,207.93,74791.0
2019-05-06,TGe24,257.07,51322.2
2019-05-06,TGeBase,259.38,69709.1
2019-05-07,TGe24,255.91,49831.0
2019-05-07,TGeBase,256.79,75925.0
2019-05-08,TGe24,250.6,53851.0
2019-05-08,TGeBase,250.54,78000.5
2019-05-09,TGe24,252.46,54393.0
2019-05-09,TGeBase,247.49,79443.0
2019-05-10,TGe24,261.34,55564.5
2019-05-10,TGeBase,260.03,93443.2
2019-05-11,TGe24,237.93,64373.5
2019-05-11,TGeBase,239.03,101612.8
2019-05-12,TGe24,198.16,44971.3
2019-05-12,TGeBase,198.13,67038.5
2019-05-13,TGe24,243.34,51936.7
2019-05-13,TGeBase,242.99,74099.8
2019-05-14,TGe24,238.04,54249.4
2019-05-14,TGeBase,237.47,82979.9
2019-05-15,TGe24,236.33,54391.9
2019-05-15,TGeBase,235.93,79379.8
2019-05-16,TGe24,243.05,52059.2
2019-05-16,TGeBase,242.1,82730.3
2019-05-17,TGe24,272.88,50176.6
2019-05-17,TGeBase,273.04,87608.6
2019-05-18,TGe24,248.6,57599.1
2019-05-18,TGeBase,248.28,104072.0
2019-05-19,TGe24,205.91,42047.3
2019-05-19,TGeBase,207.1,75736.3
2019-05-20,TGe24,250.44,48183.3
2019-05-20,TGeBase,251.28,78201.9
2019-05-21,TGe24,279.32,56633.8
2019-05-21,TGeBase,280.47,103942.1
2019-05-22,TGe24,273.4,56802.5
2019-05-22,TGeBase,270.6,101917.4
2019-05-23,TGe24,250.01,56723.2
2019-05-23,TGeBase,250.5,100573.5
2019-05-24,TGe24,268.48,56758.4
2019-05-24,TGeBase,269.81,101695.5
2019-05-25,TGe24,229.49,60402.3
2019-05-25,TGeBase,226.99,98557.9
2019-05-26,TGe24,194.34,53216.1
2019-05-26,TGeBase,193.31,90684.5
2019-05-27,TGe24,235.44,59909.5
2019-05-27,TGeBase,236.19,97949.7
2019-05-28,TGe24,255.01,53364.3
2019-05-28,TGeBase,256.21,97909.4
2019-05-29,TGe24,254.0,51091.9
2019-05-29,TGeBase,251.52,93388.4
2019-05-30,TGe24,266.38,56676.3
2019-05-30,TGeBase,268.12,97480.6
2019-05-31,TGe24,261.31,51651.2
2019-05-31,TGeBase,258.62,89468.7
2019-06-01,TGe24,235.32,57050.3
2019-06-01,TGeBase,234.82,104529.8
2019-06-02,TGe24,211.82,48680.4
2019-06-02,TGeBase,214.32,84376.1
2019-06-03,TGe24,248.12,51260.3
2019-06-03,TGeBase,248.05,86228.6
2019-06-04,TGe24,274.63,47707.3
2019-06-04,TGeBase,272.26,88156.9
2019-06-05,TGe24,254.46,46538.6
2019-06-05,TGeBase,257.11,93213.1
2019-06-06,TGe24,241.04,47178.8
2019-06-06,TGeBase,243.55,81442.0
2019-06-07,TGe24,275.95,51932.1
2019-06-07,TGeBase,280.97,96354.8
2019-06-08,TGe24,230.44,53433.7
2019-06-08,TGeBase,229.62,103154.8
2019-06-09,TGe24,196.98,40247.2
2019-06-09,TGeBase,195.06,69408.8
2019-06-10,TGe24,224.64,51897.7
2019-06-10,TGeBase,223.84,84499.9
2019-06-11,TGe24,254.53,49217.7
2019-06-11,TGeBase,254.09,82485.9
2019-06-12,TGe24,272.08,52928.7
2019-06-12,TGeBase,272.22,89303.7
2019-06-13,TGe24,295.97,56777.4
2019-06-13,TGeBase,292.19,100946.6
2019-06-14,TGe24,311.22,59989.7
2019-06-14,TGeBase,307.93,113940.2
2019-06-15,TGe24,235.25,58830.6
2019-06-15,TGeBase,235.13,87634.9
2019-06-16,TGe24,184.79,44917.6
2019-06-16,TGeBase,185.37,60497.3
2019-06-17,TGe24,286.57,58003.2
2019-06-17,TGeBase,285.25,83055.4
2019-06-18,TGe24,311.46,60198.1
2019-06-18,TGeBase,308.65,98356.2
2019-06-19,TGe24,293.05,62867.1
2019-06-19,TGeBase,293.33,103476.0
2019-06-20,TGe24,225.27,41563.2
2019-06-20,TGeBase,220.56,79158.3
2019-06-21,TGe24,280.48,51572.5
2019-06-21,TGeBase,280.37,90421.4
2019-06-22,TGe24,238.16,54018.4
2019-06-22,TGeBase,240.35,96265.5
2019-06-23,TGe24,187.03,47989.1
2019-06-23,TGeBase,187.94,84579.7
2019-06-24,TGe24,261.37,53779.6
2019-06-24,TGeBase,260.54,90509.9
2019-06-25,TGe24,272.97,53508.2
2019-06-25,TGeBase,258.78,103259.6
2019-06-26,TGe24,286.94,55923.9
2019-06-26,TGeBase,288.6,100984.8
2019-06-27,TGe24,232.77,58648.6
2019-06-27,TGeBase,232.26,100657.7
2019-06-28,TGe24,261.29,56457.2
2019-06-28,TGeBase,262.4,100287.5
2019-06-29,TGe15,251.91,41147.9
2019-06-29,TGe24,236.21,56780.0
2019-06-29,TGe9,210.05,15632.1
2019-06-29,TGeBase,237.5,98163.3
2019-06-29,TGeOffpeak,211.94,24767.5
2019-06-29,TGePeak,254.91,61563.8
2019-06-30,TGe15,216.24,25338.8
2019-06-30,TGe24,195.5,44325.7
2019-06-30,TGe9,160.93,18986.9
2019-06-30,TGeBase,193.34,79888.3
2019-06-30,TGeOffpeak,159.48,25008.8
2019-06-30,TGePeak,214.21,40479.5
2019-07-01,TGe15,256.91,24844.1
2019-07-01,TGe24,239.46,46225.4
2019-07-01,TGe9,210.38,21381.3
2019-07-01,TGeBase,241.64,81189.7
2019-07-01,TGeOffpeak,210.82,29298.5
2019-07-01,TGePeak,260.03,51147.2
2019-07-02,TGe15,229.04,29959.4
2019-07-02,TGe24,229.48,46035.0
2019-07-02,TGe9,230.21,16075.6
2019-07-02,TGeBase,229.38,83268.0
2019-07-02,TGeOffpeak,231.87,25067.5
2019-07-02,TGePeak,229.33,49176.5
2019-07-03,TGe15,231.42,30635.2
2019-07-03,TGe24,233.45,49615.1
2019-07-03,TGe9,236.82,18979.9
2019-07-03,TGeBase,233.01,84327.6
2019-07-03,TGeOffpeak,237.42,24935.7
2019-07-03,TGePeak,229.81,54015.9
2019-07-04,TGe15,229.25,29036.1
2019-07-04,TGe24,231.61,46419.4
2019-07-04,TGe9,235.56,17383.3
2019-07-04,TGeBase,232.84,82367.2
2019-07-04,TGeOffpeak,234.05,25015.6
2019-07-04,TGePeak,232.11,53967.6
2019-07-05,TGe15,213.0,30781.8
2019-07-05,TGe24,213.49,51449.4
2019-07-05,TGe9,214.3,20667.6
2019-07-05,TGeBase,214.95,90484.4
2019-07-05,TGeOffpeak,213.31,27480.7
2019-07-05,TGePeak,213.86,54051.7
2019-07-06,TGe15,233.46,35922.5
2019-07-06,TGe24,216.85,53188.1
2019-07-06,TGe9,189.17,17265.6
2019-07-06,TGeBase,214.07,82838.5
2019-07-06,TGeOffpeak,182.04,24922.8
2019-07-06,TGePeak,234.39,49179.7
2019-07-07,TGe15,137.23,29715.9
2019-07-07,TGe24,128.6,54356.7
2019-07-07,TGe9,114.21,24640.8
2019-07-07,TGeBase,130.68,90418.7
2019-07-07,TGeOffpeak,114.75,32665.9
2019-07-07,TGePeak,134.73,43904.8
2019-07-08,TGe15,230.15,31964.9
2019-07-08,TGe24,221.57,53975.6
2019-07-08,TGe9,207.26,22010.7
2019-07-08,TGeBase,219.61,91801.5
2019-07-08,TGeOffpeak,208.14,28906.5
2019-07-08,TGePeak,227.26,52719.0
2019-07-09,TGe15,220.33,34522.0
2019-07-09,TGe24,219.94,52249.4
2019-07-09,TGe9,219.3,17727.4
2019-07-09,TGeBase,223.03,90318.9
2019-07-09,TGeOffpeak,218.55,24795.7
2019-07-09,TGePeak,224.86,55659.2
2019-07-10,TGe15,241.3,33597.9
2019-07-10,TGe24,233.67,51866.1
2019-07-10,TGe9,220.95,18268.2
2019-07-10,TGeBase,236.21,86045.3
2019-07-10,TGeOffpeak,219.51,24877.1
2019-07-10,TGePeak,245.09,45568.2
2019-07-11,TGe15,272.71,33411.7
2019-07-11,TGe24,253.74,52011.8
2019-07-11,TGe9,222.14,18600.1
2019-07-11,TGeBase,253.94,93430.8
2019-07-11,TGeOffpeak,222.46,26278.8
2019-07-11,TGePeak,272.79,52488.0
2019-07-12,TGe15,288.08,32402.8
2019-07-12,TGe24,264.85,50389.2
2019-07-12,TGe9,226.13,17986.4
2019-07-12,TGeBase,263.84,100585.3
2019-07-12,TGeOffpeak,226.03,27861.5
2019-07-12,TGePeak,288.07,48483.8
2019-07-13,TGe15,244.65,36077.3
2019-07-13,TGe24,231.11,50582.2
2019-07-13,TGe9,208.54,14504.9
2019-07-13,TGeBase,229.81,93692.3
2019-07-13,TGeOffpeak,206.39,22683.3
2019-07-13,TGePeak,242.72,61193.0
2019-07-14,TGe15,195.83,25874.0
2019-07-14,TGe24,180.36,46495.0
2019-07-14,TGe9,154.58,20621.0
2019-07-14,TGeBase,178.02,86213.3
2019-07-14,TGeOffpeak,153.21,29123.5
2019-07-14,TGePeak,189.96,40265.8
2019-07-15,TGe15,269.73,29844.3
2019-07-15,TGe24,251.79,48477.9
2019-07-15,TGe9,221.87,18633.6
2019-07-15,TGeBase,253.34,90206.4
2019-07-15,TGeOffpeak,223.07,25693.8
2019-07-15,TGePeak,273.22,50568.6
2019-07-16,TGe15,256.79,31639.7
2019-07-16,TGe24,247.42,47247.5
2019-07-16,TGe9,231.8,15607.8
2019-07-16,TGeBase,245.9,93336.7
2019-07-16,TGeOffpeak,232.2,23822.7
2019-07-16,TGePeak,254.26,53626.0
2019-07-17,TGe15,241.23,34166.0
2019-07-17,TGe24,236.19,51606.9
2019-07-17,TGe9,227.8,17440.9
2019-07-17,TGeBase,241.28,97394.5
2019-07-17,TGeOffpeak,228.97,24641.0
2019-07-17,TGePeak,246.89,55713.5
2019-07-18,TGe15,270.82,35184.3
2019-07-18,TGe24,261.12,50188.5
2019-07-18,TGe9,244.96,15004.2
2019-07-18,TGeBase,263.58,95561.2
2019-07-18,TGeOffpeak,245.24,23582.2
2019-07-18,TGePeak,274.85,57219.0
2019-07-19,TGe15,279.29,30584.4
2019-07-19,TGe24,265.46,46924.5
2019-07-19,TGe9,242.4,16340.1
2019-07-19,TGeBase,265.11,93122.0
2019-07-19,TGeOffpeak,241.77,24727.2
2019-07-19,TGePeak,279.01,50010.8
2019-07-20,TGe15,263.98,39085.2
2019-07-20,TGe24,253.82,51163.9
2019-07-20,TGe9,236.89,12078.7
2019-07-20,TGeBase,248.02,97003.4
2019-07-20,TGeOffpeak,235.04,19022.2
2019-07-20,TGePeak,257.64,61397.2
2019-07-21,TGe15,209.55,24465.3
2019-07-21,TGe24,191.47,42537.1
2019-07-21,TGe9,161.33,18071.8
2019-07-21,TGeBase,189.41,73160.5
2019-07-21,TGeOffpeak,159.7,25210.8
2019-07-21,TGePeak,206.8,40005.7
2019-07-22,TGe15,268.34,32002.0
2019-07-22,TGe24,237.86,51568.3
2019-07-22,TGe9,187.07,19566.3
2019-07-22,TGeBase,239.71,83633.8
2019-07-22,TGeOffpeak,185.11,25048.6
2019-07-22,TGePeak,268.46,43777.2
2019-07-23,TGe15,273.58,28988.5
2019-07-23,TGe24,256.25,44096.5
2019-07-23,TGe9,227.38,15108.0
2019-07-23,TGeBase,257.72,89119.7
2019-07-23,TGeOffpeak,226.03,23321.5
2019-07-23,TGePeak,276.05,42398.2
2019-07-24,TGe15,298.24,33381.4
2019-07-24,TGe24,272.43,50505.3
2019-07-24,TGe9,229.42,17123.9
2019-07-24,TGeBase,273.23,97866.5
2019-07-24,TGeOffpeak,230.75,27950.7
2019-07-24,TGePeak,300.6,45243.8
2019-07-25,TGe15,305.39,32243.5
2019-07-25,TGe24,278.29,48639.1
2019-07-25,TGe9,233.12,16395.6
2019-07-25,TGeBase,276.5,95227.3
2019-07-25,TGeOffpeak,231.41,24953.4
2019-07-25,TGePeak,303.72,44497.9
2019-07-26,TGe15,285.44,30240.2
2019-07-26,TGe24,265.82,45666.4
2019-07-26,TGe9,233.12,15426.2
2019-07-26,TGeBase,267.34,92746.2
2019-07-26,TGeOffpeak,236.65,22909.8
2019-07-26,TGePeak,286.84,47972.4
2019-07-27,TGe15,244.15,37219.5
2019-07-27,TGe24,235.72,54366.7
2019-07-27,TGe9,221.65,17147.2
2019-07-27,TGeBase,238.41,98013.1
2019-07-27,TGeOffpeak,221.88,22671.6
2019-07-27,TGePeak,249.56,57509.5
2019-07-28,TGe15,213.78,25183.1
2019-07-28,TGe24,199.82,47660.9
2019-07-28,TGe9,176.55,22477.8
2019-07-28,TGeBase,199.41,90336.9
2019-07-28,TGeOffpeak,178.74,30015.3
2019-07-28,TGePeak,217.41,42777.6
2019-07-29,TGe15,315.17,33056.9
2019-07-29,TGe24,285.16,51807.5
2019-07-29,TGe9,235.14,18750.6
2019-07-29,TGeBase,286.17,87161.5
2019-07-29,TGeOffpeak,237.78,25827.2
2019-07-29,TGePeak,316.47,51254.3
2019-07-30,TGe15,318.77,30989.3
2019-07-30,TGe24,300.01,47301.7
2019-07-30,TGe9,268.76,16312.4
2019-07-30,TGeBase,296.38,88311.4
2019-07-30,TGeOffpeak,267.54,24550.8
2019-07-30,TGePeak,314.61,53248.6
2019-07-31,TGe15,303.26,32773.5
2019-07-31,TGe24,288.81,50411.0
2019-07-31,TGe9,264.73,17637.5
2019-07-31,TGeBase,289.49,86674.1
2019-07-31,TGeOffpeak,265.27,23244.6
2019-07-31,TGePeak,302.17,54213.5
2019-08-01,TGe15,309.96,29753.1
2019-08-01,TGe24,287.75,46486.6
2019-08-01,TGe9,250.73,16733.5
2019-08-01,TGeBase,283.62,94309.1
2019-08-01,TGeOffpeak,249.87,28431.3
2019-08-01,TGePeak,304.34,49653.8
2019-08-02,TGe15,289.01,33548.9
2019-08-02,TGe24,271.48,50893.1
2019-08-02,TGe9,242.26,17344.2
2019-08-02,TGeBase,272.35,100242.3
2019-08-02,TGeOffpeak,243.1,27298.8
2019-08-02,TGePeak,289.09,54607.5
2019-08-03,TGe15,282.06,38695.3
2019-08-03,TGe24,264.3,54228.7
2019-08-03,TGe9,234.69,15533.4
2019-08-03,TGeBase,263.78,101369.9
2019-08-03,TGeOffpeak,235.83,22722.7
2019-08-03,TGePeak,282.49,55319.2
2019-08-04,TGe15,241.41,29413.5
2019-08-04,TGe24,231.2,50297.3
2019-08-04,TGe9,214.19,20883.8
2019-08-04,TGeBase,230.46,76467.5
2019-08-04,TGeOffpeak,215.62,26112.0
2019-08-04,TGePeak,240.53,42819.5
2019-08-05,TGe15,308.4,31465.8
2019-08-05,TGe24,287.09,51440.6
2019-08-05,TGe9,251.57,19974.8
2019-08-05,TGeBase,285.57,77299.6
2019-08-05,TGeOffpeak,251.54,24883.3
2019-08-05,TGePeak,306.82,44952.3
2019-08-06,TGe15,290.47,34335.8
2019-08-06,TGe24,284.12,49808.2
2019-08-06,TGe9,273.52,15472.4
2019-08-06,TGeBase,285.26,84303.4
2019-08-06,TGeOffpeak,273.03,21229.7
2019-08-06,TGePeak,292.24,51385.7
2019-08-07,TGe15,298.31,32237.3
2019-08-07,TGe24,287.82,49449.6
2019-08-07,TGe9,270.34,17212.3
2019-08-07,TGeBase,289.21,75971.2
2019-08-07,TGeOffpeak,269.82,22924.3
2019-08-07,TGePeak,300.02,44046.9
2019-08-08,TGe15,286.02,32168.6
2019-08-08,TGe24,277.21,48453.4
2019-08-08,TGe9,262.52,16284.8
2019-08-08,TGeBase,278.23,78405.0
2019-08-08,TGeOffpeak,263.77,21148.2
2019-08-08,TGePeak,287.21,44560.8
2019-08-09,TGe15,287.26,31500.3
2019-08-09,TGe24,278.17,49335.5
2019-08-09,TGe9,263.01,17835.2
2019-08-09,TGeBase,277.87,80792.9
2019-08-09,TGeOffpeak,262.56,24639.6
2019-08-09,TGePeak,288.1,40793.3
2019-08-10,TGe15,261.64,36519.6
2019-08-10,TGe24,249.63,53972.2
2019-08-10,TGe9,229.61,17452.6
2019-08-10,TGeBase,247.31,83657.7
2019-08-10,TGeOffpeak,229.5,22914.9
2019-08-10,TGePeak,257.79,53158.8
2019-08-11,TGe15,232.04,28898.0
2019-08-11,TGe24,223.66,52236.5
2019-08-11,TGe9,209.7,23338.5
2019-08-11,TGeBase,223.81,67169.8
2019-08-11,TGeOffpeak,210.68,26975.4
2019-08-11,TGePeak,232.59,37746.4
2019-08-12,TGe15,296.65,31154.7
2019-08-12,TGe24,277.49,53118.3
2019-08-12,TGe9,245.55,21963.6
2019-08-12,TGeBase,279.1,79283.6
2019-08-12,TGeOffpeak,246.4,25872.4
2019-08-12,TGePeak,298.11,41267.2
2019-08-13,TGe15,290.92,31025.5
2019-08-13,TGe24,279.67,47211.1
2019-08-13,TGe9,260.92,16185.6
2019-08-13,TGeBase,279.55,79850.5
2019-08-13,TGeOffpeak,260.65,21674.8
2019-08-13,TGePeak,292.34,41543.7
2019-08-14,TGe15,287.34,32683.7
2019-08-14,TGe24,279.99,48604.4
2019-08-14,TGe9,267.74,15920.7
2019-08-14,TGeBase,280.03,79552.7
2019-08-14,TGeOffpeak,266.73,20782.0
2019-08-14,TGePeak,287.93,43266.7
2019-08-15,TGe15,241.06,31276.3
2019-08-15,TGe24,235.32,53594.9
2019-08-15,TGe9,225.75,22318.6
2019-08-15,TGeBase,239.19,93549.1
2019-08-15,TGeOffpeak,225.48,29153.4
2019-08-15,TGePeak,243.56,42867.7
2019-08-16,TGe15,273.63,37908.6
2019-08-16,TGe24,258.54,58557.7
2019-08-16,TGe9,233.4,20649.1
2019-08-16,TGeBase,260.97,83836.8
2019-08-16,TGeOffpeak,234.3,25234.7
2019-08-16,TGePeak,275.6,49026.1
2019-08-17,TGe15,262.12,31075.1
2019-08-17,TGe24,249.77,47018.4
2019-08-17,TGe9,229.18,15943.3
2019-08-17,TGeBase,248.69,75159.5
2019-08-17,TGeOffpeak,228.41,20591.2
2019-08-17,TGePeak,261.4,41608.3
2019-08-18,TGe15,222.02,26901.7
2019-08-18,TGe24,210.59,50068.2
2019-08-18,TGe9,191.54,23166.5
2019-08-18,TGeBase,209.93,75326.5
2019-08-18,TGeOffpeak,193.36,28478.8
2019-08-18,TGePeak,221.0,35927.7
2019-08-19,TGe15,304.54,30739.6
2019-08-19,TGe24,277.06,53474.6
2019-08-19,TGe9,231.25,22735.0
2019-08-19,TGeBase,273.93,75110.4
2019-08-19,TGeOffpeak,230.9,27081.6
2019-08-19,TGePeak,299.67,43660.8
2019-08-20,TGe15,305.34,27861.1
2019-08-20,TGe24,283.22,44300.2
2019-08-20,TGe9,246.35,16439.1
2019-08-20,TGeBase,280.58,67084.0
2019-08-20,TGeOffpeak,244.87,22218.2
2019-08-20,TGePeak,300.99,39537.8
2019-08-21,TGe15,295.02,30473.5
2019-08-21,TGe24,278.37,49516.5
2019-08-21,TGe9,250.64,19043.0
2019-08-21,TGeBase,279.43,72869.6
2019-08-21,TGeOffpeak,252.33,24125.7
2019-08-21,TGePeak,296.03,42239.9
2019-08-22,TGe15,318.0,34512.9
2019-08-22,TGe24,295.53,54002.7
2019-08-22,TGe9,258.07,19489.8
2019-08-22,TGeBase,292.41,77546.6
2019-08-22,TGeOffpeak,256.49,24873.1
2019-08-22,TGePeak,314.28,46553.5
2019-08-23,TGe15,302.28,35594.6
2019-08-23,TGe24,279.08,56262.2
2019-08-23,TGe9,240.41,20667.6
2019-08-23,TGeBase,279.66,78808.8
2019-08-23,TGeOffpeak,240.56,25578.2
2019-08-23,TGePeak,302.06,47686.6
2019-08-24,TGe15,267.04,38024.1
2019-08-24,TGe24,250.03,54886.0
2019-08-24,TGe9,221.69,16861.9
2019-08-24,TGeBase,251.69,90965.6
2019-08-24,TGeOffpeak,220.31,22188.8
2019-08-24,TGePeak,266.36,54376.8
2019-08-25,TGe15,226.8,27697.6
2019-08-25,TGe24,214.15,48669.6
2019-08-25,TGe9,193.07,20972.0
2019-08-25,TGeBase,216.46,74390.7
2019-08-25,TGeOffpeak,194.53,25722.0
2019-08-25,TGePeak,229.09,36332.7
2019-08-26,TGe15,294.96,30137.4
2019-08-26,TGe24,269.34,50911.1
2019-08-26,TGe9,226.65,20773.7
2019-08-26,TGeBase,270.21,71592.0
2019-08-26,TGeOffpeak,226.76,25137.5
2019-08-26,TGePeak,295.81,42254.5
2019-08-27,TGe15,301.71,31626.6
2019-08-27,TGe24,277.41,50441.8
2019-08-27,TGe9,236.89,18815.2
2019-08-27,TGeBase,278.78,79251.4
2019-08-27,TGeOffpeak,237.58,23815.2
2019-08-27,TGePeak,303.58,43460.2
2019-08-28,TGe15,303.7,31396.3
2019-08-28,TGe24,278.54,52611.7
2019-08-28,TGe9,236.62,21215.4
2019-08-28,TGeBase,279.14,82060.7
2019-08-28,TGeOffpeak,236.88,26052.3
2019-08-28,TGePeak,304.45,46552.4
2019-08-29,TGe15,317.24,35314.7
2019-08-29,TGe24,292.14,54493.2
2019-08-29,TGe9,250.3,19178.5
2019-08-29,TGeBase,292.64,90276.3
2019-08-29,TGeOffpeak,251.98,25203.1
2019-08-29,TGePeak,316.58,54489.2
2019-08-30,TGe15,328.96,36871.0
2019-08-30,TGe24,305.7,56666.9
2019-08-30,TGe9,266.95,19795.9
2019-08-30,TGeBase,303.11,99025.9
2019-08-30,TGeOffpeak,267.24,25946.2
2019-08-30,TGePeak,325.35,59375.7
2019-08-31,TGe15,269.38,43208.8
2019-08-31,TGe24,253.2,59132.4
2019-08-31,TGe9,226.23,15923.6
2019-08-31,TGeBase,253.84,92150.0
2019-08-31,TGeOffpeak,226.47,21609.3
2019-08-31,TGePeak,269.08,54172.7
2019-09-01,TGe15,225.32,35353.0
2019-09-01,TGe24,215.31,64206.9
2019-09-01,TGe9,198.64,28853.9
2019-09-01,TGeBase,213.81,104295.4
2019-09-01,TGeOffpeak,198.55,35221.5
2019-09-01,TGePeak,224.01,52513.9
2019-09-02,TGe15,284.93,33420.0
2019-09-02,TGe24,265.14,54994.6
2019-09-02,TGe9,232.16,21574.6
2019-09-02,TGeBase,264.86,86339.8
2019-09-02,TGeOffpeak,230.23,29183.2
2019-09-02,TGePeak,285.34,52788.6
2019-09-03,TGe15,286.6,33812.7
2019-09-03,TGe24,265.73,55115.9
2019-09-03,TGe9,230.95,21303.2
2019-09-03,TGeBase,265.49,94608.9
2019-09-03,TGeOffpeak,229.56,30144.6
2019-09-03,TGePeak,286.46,49800.3
2019-09-04,TGe15,287.11,32527.3
2019-09-04,TGe24,265.92,51818.0
2019-09-04,TGe9,230.6,19290.7
2019-09-04,TGeBase,266.52,91089.6
2019-09-04,TGeOffpeak,231.09,29047.6
2019-09-04,TGePeak,287.32,50426.0
2019-09-05,TGe15,279.11,32148.0
2019-09-05,TGe24,259.57,51599.5
2019-09-05,TGe9,227.0,19451.5
2019-09-05,TGeBase,259.03,92675.2
2019-09-05,TGeOffpeak,226.44,28168.1
2019-09-05,TGePeak,278.77,54571.1
2019-09-06,TGe15,286.98,31509.0
2019-09-06,TGe24,265.35,49930.9
2019-09-06,TGe9,229.3,18421.9
2019-09-06,TGeBase,264.86,86315.5
2019-09-06,TGeOffpeak,229.48,26873.7
2019-09-06,TGePeak,285.92,51689.8
2019-09-07,TGe15,276.23,39436.0
2019-09-07,TGe24,258.01,57122.9
2019-09-07,TGe9,227.65,17686.9
2019-09-07,TGeBase,253.54,104530.4
2019-09-07,TGeOffpeak,227.53,25114.6
2019-09-07,TGePeak,270.38,59831.8
2019-09-08,TGe15,227.97,29378.2
2019-09-08,TGe24,219.8,52546.1
2019-09-08,TGe9,206.18,23167.9
2019-09-08,TGeBase,218.44,85945.7
2019-09-08,TGeOffpeak,205.4,30817.5
2019-09-08,TGePeak,225.85,44640.2
2019-09-09,TGe15,254.15,29630.4
2019-09-09,TGe24,239.37,48705.5
2019-09-09,TGe9,214.73,19075.1
2019-09-09,TGeBase,245.69,88985.0
2019-09-09,TGeOffpeak,216.54,27654.8
2019-09-09,TGePeak,261.15,50794.2
2019-09-10,TGe15,234.1,35033.0
2019-09-10,TGe24,228.62,51059.5
2019-09-10,TGe9,219.48,16026.5
2019-09-10,TGeBase,230.16,90960.5
2019-09-10,TGeOffpeak,219.13,23826.8
2019-09-10,TGePeak,236.62,63269.7
2019-09-11,TGe15,249.4,30232.3
2019-09-11,TGe24,236.34,48199.2
2019-09-11,TGe9,214.58,17966.9
2019-09-11,TGeBase,236.94,86351.8
2019-09-11,TGeOffpeak,214.36,26936.6
2019-09-11,TGePeak,249.15,51999.2
2019-09-12,TGe15,250.63,27189.1
2019-09-12,TGe24,239.93,43872.3
2019-09-12,TGe9,222.09,16683.2
2019-09-12,TGeBase,238.37,84941.1
2019-09-12,TGeOffpeak,219.31,25315.4
2019-09-12,TGePeak,249.22,53073.7
2019-09-13,TGe15,233.61,34997.3
2019-09-13,TGe24,230.46,50135.1
2019-09-13,TGe9,225.23,15137.8
2019-09-13,TGeBase,232.7,84981.3
2019-09-13,TGeOffpeak,227.65,22676.7
2019-09-13,TGePeak,236.35,58704.6
2019-09-14,TGe15,239.26,34106.5
2019-09-14,TGe24,229.87,50259.1
2019-09-14,TGe9,214.22,16152.6
2019-09-14,TGeBase,226.81,78654.9
2019-09-14,TGeOffpeak,214.25,22678.4
2019-09-14,TGePeak,234.73,51032.5
2019-09-15,TGe15,154.67,36225.9
2019-09-15,TGe24,154.77,62300.8
2019-09-15,TGe9,154.92,26074.9
2019-09-15,TGeBase,157.04,100905.4
2019-09-15,TGeOffpeak,153.68,33622.8
2019-09-15,TGePeak,154.96,54322.6
2019-09-16,TGe15,238.12,37328.6
2019-09-16,TGe24,215.72,65661.5
2019-09-16,TGe9,178.4,28332.9
2019-09-16,TGeBase,213.81,108169.9
2019-09-16,TGeOffpeak,179.69,35602.1
2019-09-16,TGePeak,236.62,60231.8
2019-09-17,TGe15,228.88,42560.3
2019-09-17,TGe24,223.03,61549.8
2019-09-17,TGe9,213.27,18989.5
2019-09-17,TGeBase,225.93,100984.3
2019-09-17,TGeOffpeak,214.0,24039.4
2019-09-17,TGePeak,233.37,65496.9
2019-09-18,TGe15,251.31,40088.9
